
jrc32006R1278-en,1.0,8 2 2,712 1810,3
jrc32006R1278-en,1.0,8 2 2 2 1,712 1810,5
jrc32006R0935-en,1.0,4,712 1810,1
jrc32006R0935-en,1.0,4 2 3,712 1810,3
jrc32006R0935-en,1.0,4 2 3 3 1,712 1810,5
jrc32006R1349-en,1.0,7,712 1810,1
jrc32006R1349-en,1.0,7 1 1,712 1810,3
jrc32006R1349-en,1.0,7 1 1 1 2,712 1810,5
jrc32006R1586-en,1.0,6,712 1810,1
jrc32006R1586-en,1.0,6 1 1,712 1810,3
jrc32006R1586-en,1.0,6 1 1 1 1,712 1810,5
jrc32006R1644-en,1.0,6,712 1810,1
jrc32006R1644-en,1.0,6 1 1,712 1810,3
jrc32006R1644-en,1.0,6 1 1 1 1,712 1810,5
jrc32006R1465-en,1.0,2,712 1810,1
jrc32006R1465-en,1.0,2 2 1,712 1810,3
jrc32006R1465-en,1.0,2 2 1 1 1,712 1810,5
jrc32005D0604_01-en,0.0,0,712 1810,1
jrc32005D0604_01-en,0.6666666666666666,0 1 1,712 1810,3
jrc32005D0604_01-en,0.8,0 1 1 1 1,712 1810,5
jrc52006XC1013_11-en,1.0,4,712 1810,1
jrc52006XC1013_11-en,1.0,4 4 5,712 1810,3
jrc52006XC1013_11-en,1.0,4 4 5 5 4,712 1810,5
jrc52006XC1026_04-en,1.0,5,712 1810,1
jrc52006XC1026_04-en,1.0,5 4 5,712 1810,3
jrc52006XC1026_04-en,1.0,5 4 5 6 5,712 1810,5
jrc52006XC1111_05-en,1.0,5,712 1810,1
jrc52006XC1111_05-en,1.0,5 4 2,712 1810,3
jrc52006XC1111_05-en,1.0,5 4 2 3 4,712 1810,5
jrc52006XC1028_03-en,1.0,6,712 1810,1
jrc52006XC1028_03-en,1.0,6 4 4,712 1810,3
jrc52006XC1028_03-en,1.0,6 4 4 5 5,712 1810,5
jrc52006XC1109_03-en,1.0,8,712 1810,1
jrc52006XC1109_03-en,1.0,8 5 5,712 1810,3
jrc52006XC1109_03-en,1.0,8 5 5 6 6,712 1810,5
jrc52006XC1110_06-en,1.0,5,712 1810,1
jrc52006XC1110_06-en,1.0,5 5 4,712 1810,3
jrc52006XC1110_06-en,1.0,5 5 4 4 4,712 1810,5
jrc52006XC1111_06-en,1.0,1,712 1810,1
jrc52006XC1111_06-en,1.0,1 2 1,712 1810,3
jrc52006XC1111_06-en,1.0,1 2 1 1 1,712 1810,5
jrc52006XC1111_01-en,1.0,5,712 1810,1
jrc52006XC1111_01-en,1.0,5 6 4,712 1810,3
jrc52006XC1111_01-en,1.0,5 6 4 4 5,712 1810,5
jrc52006XC1116_02-en,1.0,5,712 1810,1
jrc52006XC1116_02-en,1.0,5 5 5,712 1810,3
jrc52006XC1116_02-en,1.0,5 5 5 4 5,712 1810,5
jrc52006XC1206_06-en,1.0,4,712 1810,1
jrc52006XC1206_06-en,1.0,4 5 4,712 1810,3
jrc52006XC1206_06-en,1.0,4 5 4 3 4,712 1810,5
jrc52006XC1209_04-en,1.0,7,712 1810,1
jrc52006XC1209_04-en,1.0,7 4 5,712 1810,3
jrc52006XC1209_04-en,1.0,7 4 5 4 4,712 1810,5
jrc52006XC1209_05-en,1.0,5,712 1810,1
jrc52006XC1209_05-en,1.0,5 5 6,712 1810,3
jrc52006XC1209_05-en,1.0,5 5 6 4 5,712 1810,5
jrc52006XC0909_03-en,1.0,4,712 1810,1
jrc52006XC0909_03-en,1.0,4 6 4,712 1810,3
jrc52006XC0909_03-en,1.0,4 6 4 4 5,712 1810,5
jrc52006XC1012_02-en,1.0,6,712 1810,1
jrc52006XC1012_02-en,1.0,6 5 4,712 1810,3
jrc52006XC1012_02-en,1.0,6 5 4 5 4,712 1810,5
jrc52006XC0922_04-en,1.0,7,712 1810,1
jrc52006XC0922_04-en,1.0,7 6 7,712 1810,3
jrc52006XC0922_04-en,1.0,7 6 7 5 5,712 1810,5
jrc52006XC0928_02-en,1.0,6,712 1810,1
jrc52006XC0928_02-en,1.0,6 4 4,712 1810,3
jrc52006XC0928_02-en,1.0,6 4 4 7 5,712 1810,5
jrc52006XC0928_03-en,1.0,6,712 1810,1
jrc52006XC0928_03-en,1.0,6 5 5,712 1810,3
jrc52006XC0928_03-en,1.0,6 5 5 5 7,712 1810,5
jrc52006XC1004_02-en,1.0,4,712 1810,1
jrc52006XC1004_02-en,1.0,4 8 5,712 1810,3
jrc52006XC1004_02-en,1.0,4 8 5 4 4,712 1810,5
jrc52006XC1004_01-en,1.0,10,712 1810,1
jrc52006XC1004_01-en,1.0,10 5 6,712 1810,3
jrc52006XC1004_01-en,1.0,10 5 6 3 5,712 1810,5
jrc52006XC1214_02-en,1.0,3,712 1810,1
jrc52006XC1214_02-en,1.0,3 3 3,712 1810,3
jrc52006XC1214_02-en,1.0,3 3 3 2 2,712 1810,5
jrc32005R0326-en,1.0,4,712 1810,1
jrc32005R0326-en,1.0,4 1 2,712 1810,3
jrc32005R0326-en,1.0,4 1 2 1 2,712 1810,5
jrc31995R1839-en,1.0,2,712 1810,1
jrc31995R1839-en,1.0,2 2 2,712 1810,3
jrc31995R1839-en,1.0,2 2 2 1 1,712 1810,5
jrc31995R0299-en,1.0,1,712 1810,1
jrc31995R0299-en,1.0,1 1 1,712 1810,3
jrc31995R0299-en,1.0,1 1 1 1 2,712 1810,5
jrc32003R0357-en,1.0,2,712 1810,1
jrc32003R0357-en,1.0,2 3 2,712 1810,3
jrc32003R0357-en,1.0,2 3 2 2 3,712 1810,5
jrc32003R2314-en,1.0,3,712 1810,1
jrc32003R2314-en,1.0,3 5 3,712 1810,3
jrc32003R2314-en,1.0,3 5 3 5 3,712 1810,5
jrc31999R0039-en,1.0,2,712 1810,1
jrc31999R0039-en,1.0,2 3 3,712 1810,3
jrc31999R0039-en,1.0,2 3 3 1 3,712 1810,5
jrc32004R0581-en,1.0,1,712 1810,1
jrc32004R0581-en,1.0,1 1 1,712 1810,3
jrc32004R0581-en,1.0,1 1 1 1 1,712 1810,5
jrc32005R0458-en,1.0,4,712 1810,1
jrc32005R0458-en,1.0,4 4 4,712 1810,3
jrc32005R0458-en,1.0,4 4 4 3 4,712 1810,5
jrc32005R0459-en,1.0,5,712 1810,1
jrc32005R0459-en,1.0,5 4 4,712 1810,3
jrc32005R0459-en,1.0,5 4 4 3 4,712 1810,5
jrc32005R0460-en,1.0,4,712 1810,1
jrc32005R0460-en,1.0,4 5 4,712 1810,3
jrc32005R0460-en,1.0,4 5 4 3 4,712 1810,5
jrc32005R0054-en,1.0,5,712 1810,1
jrc32005R0054-en,1.0,5 3 3,712 1810,3
jrc32005R0054-en,1.0,5 3 3 3 4,712 1810,5
jrc32005R0055-en,1.0,5,712 1810,1
jrc32005R0055-en,1.0,5 5 2,712 1810,3
jrc32005R0055-en,1.0,5 5 2 3 2,712 1810,5
jrc32005R0103-en,1.0,5,712 1810,1
jrc32005R0103-en,1.0,5 5 5,712 1810,3
jrc32005R0103-en,1.0,5 5 5 2 3,712 1810,5
jrc32005R0103R_01-en,1.0,2,712 1810,1
jrc32005R0103R_01-en,1.0,2 3 2,712 1810,3
jrc32005R0103R_01-en,1.0,2 3 2 2 2,712 1810,5
jrc32005R0104-en,1.0,6,712 1810,1
jrc32005R0104-en,1.0,6 3 5,712 1810,3
jrc32005R0104-en,1.0,6 3 5 3 5,712 1810,5
jrc32005R0115-en,1.0,2,712 1810,1
jrc32005R0115-en,1.0,2 1 2,712 1810,3
jrc32005R0115-en,1.0,2 1 2 2 2,712 1810,5
jrc32004R2045-en,1.0,2,712 1810,1
jrc32004R2045-en,1.0,2 2 3,712 1810,3
jrc32004R2045-en,1.0,2 2 3 2 1,712 1810,5
jrc32005R0610-en,1.0,3,712 1810,1
jrc32005R0610-en,1.0,3 1 3,712 1810,3
jrc32005R0610-en,1.0,3 1 3 3 3,712 1810,5
jrc32005R0614-en,1.0,4,712 1810,1
jrc32005R0614-en,1.0,4 4 4,712 1810,3
jrc32005R0614-en,1.0,4 4 4 4 4,712 1810,5
jrc32005R0632-en,1.0,4,712 1810,1
jrc32005R0632-en,1.0,4 1 4,712 1810,3
jrc32005R0632-en,1.0,4 1 4 2 2,712 1810,5
jrc32005R0697-en,1.0,3,712 1810,1
jrc32005R0697-en,1.0,3 3 2,712 1810,3
jrc32005R0697-en,1.0,3 3 2 2 3,712 1810,5
jrc32005R0698-en,1.0,5,712 1810,1
jrc32005R0698-en,1.0,5 4 3,712 1810,3
jrc32005R0698-en,1.0,5 4 3 3 4,712 1810,5
jrc32005R0462-en,1.0,1,712 1810,1
jrc32005R0462-en,1.0,1 3 3,712 1810,3
jrc32005R0462-en,1.0,1 3 3 3 3,712 1810,5
jrc32005R0461-en,1.0,4,712 1810,1
jrc32005R0461-en,1.0,4 4 5,712 1810,3
jrc32005R0461-en,1.0,4 4 5 3 4,712 1810,5
jrc32005R0585-en,1.0,5,712 1810,1
jrc32005R0585-en,1.0,5 5 2,712 1810,3
jrc32005R0585-en,1.0,5 5 2 3 2,712 1810,5
jrc32005R0584-en,1.0,5,712 1810,1
jrc32005R0584-en,1.0,5 3 3,712 1810,3
jrc32005R0584-en,1.0,5 3 3 3 4,712 1810,5
jrc32005R0586-en,1.0,5,712 1810,1
jrc32005R0586-en,1.0,5 5 5,712 1810,3
jrc32005R0586-en,1.0,5 5 5 2 3,712 1810,5
jrc32005R0587-en,1.0,3,712 1810,1
jrc32005R0587-en,1.0,3 2 2,712 1810,3
jrc32005R0587-en,1.0,3 2 2 2 4,712 1810,5
jrc32005R0615-en,1.0,4,712 1810,1
jrc32005R0615-en,1.0,4 5 3,712 1810,3
jrc32005R0615-en,1.0,4 5 3 3 4,712 1810,5
jrc32006R0026-en,1.0,4,712 1810,1
jrc32006R0026-en,1.0,4 3 3,712 1810,3
jrc32006R0026-en,1.0,4 3 3 3 1,712 1810,5
jrc32006R0025-en,1.0,2,712 1810,1
jrc32006R0025-en,1.0,2 4 4,712 1810,3
jrc32006R0025-en,1.0,2 4 4 4 2,712 1810,5
jrc32006R0028-en,1.0,5,712 1810,1
jrc32006R0028-en,1.0,5 3 4,712 1810,3
jrc32006R0028-en,1.0,5 3 4 3 1,712 1810,5
jrc32006R0027-en,1.0,3,712 1810,1
jrc32006R0027-en,1.0,3 4 4,712 1810,3
jrc32006R0027-en,1.0,3 4 4 4 2,712 1810,5
jrc32006R0064-en,1.0,3,712 1810,1
jrc32006R0064-en,1.0,3 5 5,712 1810,3
jrc32006R0064-en,1.0,3 5 5 5 4,712 1810,5
jrc32006R0087-en,1.0,5,712 1810,1
jrc32006R0087-en,1.0,5 5 5,712 1810,3
jrc32006R0087-en,1.0,5 5 5 2 3,712 1810,5
jrc32006R0079-en,1.0,4,712 1810,1
jrc32006R0079-en,1.0,4 1 2,712 1810,3
jrc32006R0079-en,1.0,4 1 2 4 5,712 1810,5
jrc32006R0078-en,1.0,3,712 1810,1
jrc32006R0078-en,1.0,3 3 3,712 1810,3
jrc32006R0078-en,1.0,3 3 3 5 4,712 1810,5
jrc32006R0080-en,1.0,3,712 1810,1
jrc32006R0080-en,1.0,3 5 3,712 1810,3
jrc32006R0080-en,1.0,3 5 3 5 3,712 1810,5
jrc32006R0088-en,1.0,5,712 1810,1
jrc32006R0088-en,1.0,5 3 5,712 1810,3
jrc32006R0088-en,1.0,5 3 5 3 5,712 1810,5
jrc32005R1863-en,1.0,3,712 1810,1
jrc32005R1863-en,1.0,3 3 5,712 1810,3
jrc32005R1863-en,1.0,3 3 5 4 3,712 1810,5
jrc32005R1868-en,1.0,5,712 1810,1
jrc32005R1868-en,1.0,5 5 4,712 1810,3
jrc32005R1868-en,1.0,5 5 4 5 3,712 1810,5
jrc32005R1989-en,1.0,4,712 1810,1
jrc32005R1989-en,1.0,4 4 4,712 1810,3
jrc32005R1989-en,1.0,4 4 4 1 3,712 1810,5
jrc32005R1990-en,1.0,5,712 1810,1
jrc32005R1990-en,1.0,5 4 4,712 1810,3
jrc32005R1990-en,1.0,5 4 4 1 3,712 1810,5
jrc32005R1991-en,1.0,4,712 1810,1
jrc32005R1991-en,1.0,4 5 4,712 1810,3
jrc32005R1991-en,1.0,4 5 4 1 3,712 1810,5
jrc32005R1992-en,1.0,4,712 1810,1
jrc32005R1992-en,1.0,4 4 5,712 1810,3
jrc32005R1992-en,1.0,4 4 5 1 3,712 1810,5
jrc32005R2060-en,1.0,5,712 1810,1
jrc32005R2060-en,1.0,5 5 4,712 1810,3
jrc32005R2060-en,1.0,5 5 4 5 3,712 1810,5
jrc32005R2108-en,1.0,3,712 1810,1
jrc32005R2108-en,0.6666666666666666,3 2 0,712 1810,3
jrc32005R2108-en,0.8,3 2 0 2 2,712 1810,5
jrc32006R0258-en,1.0,5,712 1810,1
jrc32006R0258-en,1.0,5 6 4,712 1810,3
jrc32006R0258-en,1.0,5 6 4 5 3,712 1810,5
jrc32006R0259-en,1.0,6,712 1810,1
jrc32006R0259-en,1.0,6 1 2,712 1810,3
jrc32006R0259-en,1.0,6 1 2 3 4,712 1810,5
jrc32006R0313-en,1.0,5,712 1810,1
jrc32006R0313-en,1.0,5 5 6,712 1810,3
jrc32006R0313-en,1.0,5 5 6 2 3,712 1810,5
jrc32006R0307-en,1.0,3,712 1810,1
jrc32006R0307-en,1.0,3 5 3,712 1810,3
jrc32006R0307-en,1.0,3 5 3 5 3,712 1810,5
jrc32006R0310-en,1.0,3,712 1810,1
jrc32006R0310-en,1.0,3 5 5,712 1810,3
jrc32006R0310-en,1.0,3 5 5 5 4,712 1810,5
jrc32006R0311-en,1.0,4,712 1810,1
jrc32006R0311-en,1.0,4 4 4,712 1810,3
jrc32006R0311-en,1.0,4 4 4 4 5,712 1810,5
jrc32006R0312-en,1.0,5,712 1810,1
jrc32006R0312-en,1.0,5 4 4,712 1810,3
jrc32006R0312-en,1.0,5 4 4 3 4,712 1810,5
jrc32006R0314-en,1.0,5,712 1810,1
jrc32006R0314-en,1.0,5 3 5,712 1810,3
jrc32006R0314-en,1.0,5 3 5 3 6,712 1810,5
jrc32006R0362-en,1.0,1,712 1810,1
jrc32006R0362-en,1.0,1 2 3,712 1810,3
jrc32006R0362-en,1.0,1 2 3 3 3,712 1810,5
jrc32006R0415-en,1.0,4,712 1810,1
jrc32006R0415-en,1.0,4 5 4,712 1810,3
jrc32006R0415-en,1.0,4 5 4 5 4,712 1810,5
jrc32006R0429-en,1.0,3,712 1810,1
jrc32006R0429-en,1.0,3 4 3,712 1810,3
jrc32006R0429-en,1.0,3 4 3 3 3,712 1810,5
jrc32006R0470-en,1.0,6,712 1810,1
jrc32006R0470-en,1.0,6 4 4,712 1810,3
jrc32006R0470-en,1.0,6 4 4 4 3,712 1810,5
jrc32006R0505-en,1.0,4,712 1810,1
jrc32006R0505-en,1.0,4 4 4,712 1810,3
jrc32006R0505-en,1.0,4 4 4 4 5,712 1810,5
jrc32006R0506-en,1.0,4,712 1810,1
jrc32006R0506-en,1.0,4 5 4,712 1810,3
jrc32006R0506-en,1.0,4 5 4 4 3,712 1810,5
jrc32005R1845-en,1.0,3,712 1810,1
jrc32005R1845-en,1.0,3 3 3,712 1810,3
jrc32005R1845-en,1.0,3 3 3 3 3,712 1810,5
jrc32005R1861-en,1.0,4,712 1810,1
jrc32005R1861-en,1.0,4 4 5,712 1810,3
jrc32005R1861-en,1.0,4 4 5 4 2,712 1810,5
jrc32005R1862-en,1.0,3,712 1810,1
jrc32005R1862-en,1.0,3 3 4,712 1810,3
jrc32005R1862-en,1.0,3 3 4 5 3,712 1810,5
jrc32006R0195-en,1.0,3,712 1810,1
jrc32006R0195-en,1.0,3 5 4,712 1810,3
jrc32006R0195-en,1.0,3 5 4 5 1,712 1810,5
jrc32006R0256-en,1.0,2,712 1810,1
jrc32006R0256-en,1.0,2 4 3,712 1810,3
jrc32006R0256-en,1.0,2 4 3 3 2,712 1810,5
jrc32006R0257-en,1.0,4,712 1810,1
jrc32006R0257-en,1.0,4 4 3,712 1810,3
jrc32006R0257-en,1.0,4 4 3 3 7,712 1810,5
jrc32006R0464-en,1.0,3,712 1810,1
jrc32006R0464-en,1.0,3 3 3,712 1810,3
jrc32006R0464-en,1.0,3 3 3 3 3,712 1810,5
jrc32005R0863-en,1.0,5,712 1810,1
jrc32005R0863-en,1.0,5 4 3,712 1810,3
jrc32005R0863-en,1.0,5 4 3 3 4,712 1810,5
jrc32005R0864-en,1.0,4,712 1810,1
jrc32005R0864-en,1.0,4 5 3,712 1810,3
jrc32005R0864-en,1.0,4 5 3 3 4,712 1810,5
jrc32005R0891-en,1.0,3,712 1810,1
jrc32005R0891-en,1.0,3 3 3,712 1810,3
jrc32005R0891-en,1.0,3 3 3 3 4,712 1810,5
jrc32005R0892-en,1.0,2,712 1810,1
jrc32005R0892-en,1.0,2 2 2,712 1810,3
jrc32005R0892-en,1.0,2 2 2 2 2,712 1810,5
jrc32005R1060-en,1.0,4,712 1810,1
jrc32005R1060-en,1.0,4 5 3,712 1810,3
jrc32005R1060-en,1.0,4 5 3 3 4,712 1810,5
jrc32005R1061-en,1.0,2,712 1810,1
jrc32005R1061-en,1.0,2 4 4,712 1810,3
jrc32005R1061-en,1.0,2 4 4 4 2,712 1810,5
jrc32005R1062-en,1.0,5,712 1810,1
jrc32005R1062-en,1.0,5 4 3,712 1810,3
jrc32005R1062-en,1.0,5 4 3 3 4,712 1810,5
jrc32005R1063-en,1.0,4,712 1810,1
jrc32005R1063-en,1.0,4 4 3,712 1810,3
jrc32005R1063-en,1.0,4 4 3 3 5,712 1810,5
jrc32005R1064-en,1.0,2,712 1810,1
jrc32005R1064-en,1.0,2 2 2,712 1810,3
jrc32005R1064-en,1.0,2 2 2 2 3,712 1810,5
jrc32005R1065-en,1.0,2,712 1810,1
jrc32005R1065-en,1.0,2 3 2,712 1810,3
jrc32005R1065-en,1.0,2 3 2 3 3,712 1810,5
jrc32005R1066-en,1.0,4,712 1810,1
jrc32005R1066-en,1.0,4 4 3,712 1810,3
jrc32005R1066-en,1.0,4 4 3 3 4,712 1810,5
jrc32005R1080-en,1.0,7,712 1810,1
jrc32005R1080-en,1.0,7 6 6,712 1810,3
jrc32005R1080-en,1.0,7 6 6 1 3,712 1810,5
jrc32005R1082-en,1.0,8,712 1810,1
jrc32005R1082-en,1.0,8 6 7,712 1810,3
jrc32005R1082-en,1.0,8 6 7 1 3,712 1810,5
jrc32005R1083-en,1.0,6,712 1810,1
jrc32005R1083-en,1.0,6 8 6,712 1810,3
jrc32005R1083-en,1.0,6 8 6 1 4,712 1810,5
jrc32005R1581-en,1.0,4,712 1810,1
jrc32005R1581-en,1.0,4 3 4,712 1810,3
jrc32005R1581-en,1.0,4 3 4 3 4,712 1810,5
jrc32005R1572-en,1.0,4,712 1810,1
jrc32005R1572-en,1.0,4 5 4,712 1810,3
jrc32005R1572-en,1.0,4 5 4 5 4,712 1810,5
jrc32005R1580-en,1.0,4,712 1810,1
jrc32005R1580-en,1.0,4 3 4,712 1810,3
jrc32005R1580-en,1.0,4 3 4 3 4,712 1810,5
jrc32005R1583-en,1.0,4,712 1810,1
jrc32005R1583-en,1.0,4 3 4,712 1810,3
jrc32005R1583-en,1.0,4 3 4 3 4,712 1810,5
jrc32005R1582-en,1.0,4,712 1810,1
jrc32005R1582-en,1.0,4 2 2,712 1810,3
jrc32005R1582-en,1.0,4 2 2 2 3,712 1810,5
jrc32005R1606-en,1.0,4,712 1810,1
jrc32005R1606-en,1.0,4 4 4,712 1810,3
jrc32005R1606-en,1.0,4 4 4 5 2,712 1810,5
jrc32005R1621-en,1.0,4,712 1810,1
jrc32005R1621-en,1.0,4 1 2,712 1810,3
jrc32005R1621-en,1.0,4 1 2 3 3,712 1810,5
jrc32005R1622-en,1.0,4,712 1810,1
jrc32005R1622-en,1.0,4 4 5,712 1810,3
jrc32005R1622-en,1.0,4 4 5 4 4,712 1810,5
jrc32005R1700-en,1.0,3,712 1810,1
jrc32005R1700-en,1.0,3 3 3,712 1810,3
jrc32005R1700-en,1.0,3 3 3 3 3,712 1810,5
jrc32005R1695-en,1.0,3,712 1810,1
jrc32005R1695-en,1.0,3 5 5,712 1810,3
jrc32005R1695-en,1.0,3 5 5 5 4,712 1810,5
jrc32005R1695R_01-en,1.0,2,712 1810,1
jrc32005R1695R_01-en,1.0,2 2 2,712 1810,3
jrc32005R1695R_01-en,1.0,2 2 2 2 3,712 1810,5
jrc32005R1696-en,1.0,4,712 1810,1
jrc32005R1696-en,1.0,4 4 4,712 1810,3
jrc32005R1696-en,1.0,4 4 4 4 6,712 1810,5
jrc32005R1743-en,1.0,4,712 1810,1
jrc32005R1743-en,1.0,4 3 3,712 1810,3
jrc32005R1743-en,1.0,4 3 3 3 4,712 1810,5
jrc32005R1741-en,1.0,3,712 1810,1
jrc32005R1741-en,1.0,3 3 3,712 1810,3
jrc32005R1741-en,1.0,3 3 3 3 3,712 1810,5
jrc32005R1742-en,1.0,3,712 1810,1
jrc32005R1742-en,1.0,3 3 2,712 1810,3
jrc32005R1742-en,1.0,3 3 2 2 6,712 1810,5
jrc32005R1744-en,1.0,3,712 1810,1
jrc32005R1744-en,1.0,3 3 3,712 1810,3
jrc32005R1744-en,1.0,3 3 3 3 3,712 1810,5
jrc32005R1302-en,1.0,4,712 1810,1
jrc32005R1302-en,1.0,4 4 4,712 1810,3
jrc32005R1302-en,1.0,4 4 4 5 2,712 1810,5
jrc32005R1381-en,1.0,3,712 1810,1
jrc32005R1381-en,1.0,3 4 4,712 1810,3
jrc32005R1381-en,1.0,3 4 4 4 3,712 1810,5
jrc32005R1374-en,1.0,3,712 1810,1
jrc32005R1374-en,1.0,3 4 2,712 1810,3
jrc32005R1374-en,1.0,3 4 2 2 3,712 1810,5
jrc32005R1376-en,1.0,4,712 1810,1
jrc32005R1376-en,1.0,4 4 5,712 1810,3
jrc32005R1376-en,1.0,4 4 5 4 1,712 1810,5
jrc32005R1375-en,1.0,3,712 1810,1
jrc32005R1375-en,1.0,3 3 2,712 1810,3
jrc32005R1375-en,1.0,3 3 2 2 4,712 1810,5
jrc32005R1377-en,1.0,3,712 1810,1
jrc32005R1377-en,1.0,3 5 4,712 1810,3
jrc32005R1377-en,1.0,3 5 4 5 1,712 1810,5
jrc32005R1382-en,1.0,1,712 1810,1
jrc32005R1382-en,1.0,1 2 3,712 1810,3
jrc32005R1382-en,1.0,1 2 3 3 3,712 1810,5
jrc32005R1383-en,1.0,2,712 1810,1
jrc32005R1383-en,1.0,2 3 3,712 1810,3
jrc32005R1383-en,1.0,2 3 3 3 2,712 1810,5
jrc32005R1384-en,1.0,3,712 1810,1
jrc32005R1384-en,1.0,3 3 2,712 1810,3
jrc32005R1384-en,1.0,3 3 2 2 3,712 1810,5
jrc32005R1443-en,1.0,3,712 1810,1
jrc32005R1443-en,1.0,3 4 4,712 1810,3
jrc32005R1443-en,1.0,3 4 4 4 3,712 1810,5
jrc32005R1167-en,1.0,3,712 1810,1
jrc32005R1167-en,1.0,3 4 3,712 1810,3
jrc32005R1167-en,1.0,3 4 3 4 3,712 1810,5
jrc32005R1164-en,1.0,3,712 1810,1
jrc32005R1164-en,1.0,3 3 3,712 1810,3
jrc32005R1164-en,1.0,3 3 3 3 3,712 1810,5
jrc32005R1165-en,1.0,3,712 1810,1
jrc32005R1165-en,1.0,3 3 3,712 1810,3
jrc32005R1165-en,1.0,3 3 3 3 3,712 1810,5
jrc32005R1166-en,1.0,4,712 1810,1
jrc32005R1166-en,1.0,4 3 3,712 1810,3
jrc32005R1166-en,1.0,4 3 3 3 4,712 1810,5
jrc32005R1168-en,1.0,3,712 1810,1
jrc32005R1168-en,1.0,3 3 3,712 1810,3
jrc32005R1168-en,1.0,3 3 3 3 3,712 1810,5
jrc32005R1169-en,1.0,1,712 1810,1
jrc32005R1169-en,1.0,1 5 2,712 1810,3
jrc32005R1169-en,1.0,1 5 2 2 2,712 1810,5
jrc32005R0775-en,1.0,5,712 1810,1
jrc32005R0775-en,1.0,5 5 2,712 1810,3
jrc32005R0775-en,1.0,5 5 2 3 2,712 1810,5
jrc32005R0774-en,1.0,5,712 1810,1
jrc32005R0774-en,1.0,5 3 5,712 1810,3
jrc32005R0774-en,1.0,5 3 5 3 5,712 1810,5
jrc32005R1495-en,1.0,3,712 1810,1
jrc32005R1495-en,1.0,3 3 3,712 1810,3
jrc32005R1495-en,1.0,3 3 3 3 3,712 1810,5
jrc32005R1496-en,1.0,3,712 1810,1
jrc32005R1496-en,1.0,3 3 3,712 1810,3
jrc32005R1496-en,1.0,3 3 3 3 3,712 1810,5
jrc32005R1516-en,1.0,4,712 1810,1
jrc32005R1516-en,1.0,4 3 2,712 1810,3
jrc32005R1516-en,1.0,4 3 2 2 3,712 1810,5
jrc32005R1522-en,1.0,4,712 1810,1
jrc32005R1522-en,1.0,4 2 1,712 1810,3
jrc32005R1522-en,1.0,4 2 1 2 2,712 1810,5
jrc32005R1535-en,1.0,6,712 1810,1
jrc32005R1535-en,1.0,6 4 4,712 1810,3
jrc32005R1535-en,1.0,6 4 4 4 3,712 1810,5
jrc32005R1298-en,1.0,5,712 1810,1
jrc32005R1298-en,1.0,5 5 4,712 1810,3
jrc32005R1298-en,1.0,5 5 4 5 3,712 1810,5
jrc32005R1081-en,1.0,7,712 1810,1
jrc32005R1081-en,1.0,7 6 8,712 1810,3
jrc32005R1081-en,1.0,7 6 8 1 3,712 1810,5
jrc32006R1138-en,1.0,3,712 1810,1
jrc32006R1138-en,1.0,3 2 3,712 1810,3
jrc32006R1138-en,1.0,3 2 3 2 3,712 1810,5
jrc32006R1200-en,1.0,2,712 1810,1
jrc32006R1200-en,1.0,2 4 3,712 1810,3
jrc32006R1200-en,1.0,2 4 3 3 2,712 1810,5
jrc32006R1277-en,1.0,3,712 1810,1
jrc32006R1277-en,1.0,3 3 3,712 1810,3
jrc32006R1277-en,1.0,3 3 3 3 3,712 1810,5
jrc32006R0682-en,1.0,4,712 1810,1
jrc32006R0682-en,1.0,4 3 3,712 1810,3
jrc32006R0682-en,1.0,4 3 3 3 2,712 1810,5
jrc32006R0703-en,1.0,3,712 1810,1
jrc32006R0703-en,1.0,3 3 3,712 1810,3
jrc32006R0703-en,1.0,3 3 3 3 3,712 1810,5
jrc32006R0713-en,1.0,3,712 1810,1
jrc32006R0713-en,1.0,3 5 5,712 1810,3
jrc32006R0713-en,1.0,3 5 5 5 4,712 1810,5
jrc32006R0714-en,1.0,3,712 1810,1
jrc32006R0714-en,1.0,3 3 3,712 1810,3
jrc32006R0714-en,1.0,3 3 3 3 3,712 1810,5
jrc32006R0740-en,1.0,5,712 1810,1
jrc32006R0740-en,1.0,5 4 4,712 1810,3
jrc32006R0740-en,1.0,5 4 4 4 2,712 1810,5
jrc32006R0741-en,1.0,4,712 1810,1
jrc32006R0741-en,1.0,4 4 4,712 1810,3
jrc32006R0741-en,1.0,4 4 4 5 2,712 1810,5
jrc32006R0795-en,1.0,4,712 1810,1
jrc32006R0795-en,1.0,4 4 4,712 1810,3
jrc32006R0795-en,1.0,4 4 4 3 4,712 1810,5
jrc32006R0801-en,1.0,3,712 1810,1
jrc32006R0801-en,1.0,3 4 3,712 1810,3
jrc32006R0801-en,1.0,3 4 3 4 3,712 1810,5
jrc32006R0799-en,1.0,3,712 1810,1
jrc32006R0799-en,1.0,3 3 3,712 1810,3
jrc32006R0799-en,1.0,3 3 3 3 3,712 1810,5
jrc32006R0807-en,1.0,1,712 1810,1
jrc32006R0807-en,1.0,1 2 3,712 1810,3
jrc32006R0807-en,1.0,1 2 3 3 3,712 1810,5
jrc32006R0836-en,1.0,3,712 1810,1
jrc32006R0836-en,1.0,3 4 3,712 1810,3
jrc32006R0836-en,1.0,3 4 3 4 3,712 1810,5
jrc32006R0835-en,1.0,3,712 1810,1
